text,label
เก็บเรื่องนี้เป็นความลับมานาน,risk_suicide_plan
พร้อมจะจากไปแล้วจริงๆ,risk_suicide_plan
เลือกเส้นทางสุดท้ายไว้แล้ว,risk_suicide_plan
ไม่คิดว่าจะกลับมาอีก,risk_suicide_plan
ตัดสินใจเรื่องนี้เด็ดขาดแล้ว,risk_suicide_plan
กำลังเตรียมตัวสำหรับคืนนี้,risk_suicide_plan
ทุกอย่างถูกจัดไว้หมดแล้ว,risk_suicide_plan
เหลือแค่เวลาที่จะลงมือ,risk_suicide_plan
กำลังจะไปในที่ที่ไม่มีวันกลับ,risk_suicide_plan
เขียนคำลาทั้งหมดไว้แล้ว,risk_suicide_plan
จัดการทุกอย่างแทบเสร็จแล้ว,risk_suicide_plan
คืนนี้อาจไม่มีเราแล้ว,risk_suicide_plan
เตรียมสิ่งสุดท้ายไว้แล้ว,risk_suicide_plan
ไม่ต้องพยายามช่วยเราแล้ว,risk_suicide_plan
พร้อมจากไปแบบเงียบๆแล้ว,risk_suicide_plan
ไม่มีอะไรต้องห่วงอีกแล้ว,risk_suicide_plan
วางแผนจบชีวิตไว้เรียบร้อย,risk_suicide_plan
คิดเรื่องนี้จนแน่ใจแล้ว,risk_suicide_plan
เลือกทุกอย่างไว้หมดแล้ว,risk_suicide_plan
เตรียมตัวไว้พร้อมแล้ว,risk_suicide_plan

ตอนนี้มือเราสั่นมากก่อนจะลงมือ,risk_immediate_danger
เราอยู่หน้าต่างชั้นบนสุดตอนนี้,risk_immediate_danger
กำลังนับถอยหลังในใจอยู่ตอนนี้,risk_immediate_danger
ทุกอย่างพร้อมแล้วแค่รอเวลาไม่กี่นาทีนี้,risk_immediate_danger
เราหายใจแรงมากตอนนี้ก่อนจะลงมือ,risk_immediate_danger
ข้อความนี้อาจเป็นข้อความสุดท้ายจากเรา,risk_immediate_danger
เราอยู่ตรงจุดที่ตั้งใจไว้แล้วตอนนี้เลย,risk_immediate_danger
เราไม่สามารถหันหลังกลับได้อีกแล้วตอนนี้,risk_immediate_danger
อีกไม่กี่วินาทีทุกอย่างจะจบลงแล้ว,risk_immediate_danger
เราตัดสินใจล็อคประตูไว้แล้วตอนนี้,risk_immediate_danger
ทุกอย่างเงียบสงบแล้วก่อนที่เราจะลงมือ,risk_immediate_danger
เราวางมือถือไว้ตรงนี้เป็นครั้งสุดท้าย,risk_immediate_danger
ตอนนี้ไม่มีใครรู้ว่าเราอยู่ตรงนี้เลย,risk_immediate_danger
เราหยุดร้องไห้แล้วตอนนี้เพราะพร้อมแล้วจริงๆ,risk_immediate_danger
กินยาเข้าไปเยอะมาก หวังว่าจะไม่ตื่น,risk_immediate_danger
ยืนอยู่บนดาดฟ้าแล้วรู้สึกอยากทิ้งตัวลงไป,risk_immediate_danger
คืนนี้คงเป็นคืนสุดท้าย,risk_immediate_danger
กำลังจะทำมันแล้ว,risk_immediate_danger
ลาก่อนทุกคน,risk_immediate_danger
ตอนนี้ไม่ไหวแล้วจริงๆ,risk_immediate_danger
กำลังจะกระโดดแล้ว,risk_immediate_danger
ช่วยไม่ทันแล้ว,risk_immediate_danger
เราเลือกแล้วว่าจะจบมันตอนนี้,risk_immediate_danger
นี่อาจเป็นข้อความสุดท้าย,risk_immediate_danger
ไม่ต้องห้ามเราแล้ว,risk_immediate_danger
ตอนนี้อยู่บนสะพาน,risk_immediate_danger
ทุกอย่างกำลังจะจบลง,risk_immediate_danger
เรากินยาไปหมดแล้ว,risk_immediate_danger
กำลังจะหายไปตลอดกาล,risk_immediate_danger
บอกลาทุกคนตรงนี้เลย,risk_immediate_danger
อีกไม่นานทุกอย่างจะเงียบ,risk_immediate_danger
ตอนนี้อยู่คนเดียวและพร้อมแล้ว,risk_immediate_danger
เราตัดสินใจแล้วจริงๆ,risk_immediate_danger
ไม่มีอะไรหยุดเราได้แล้ว,risk_immediate_danger
กำลังจะทำตอนนี้เลย,risk_immediate_danger
ทุกอย่างจบคืนนี้,risk_immediate_danger
ไม่อยากอยู่ต่ออีกนาทีแล้ว,risk_immediate_danger
ตอนนี้ถือมีดอยู่,risk_immediate_danger
เราไม่ไหวแล้วจริงๆ,risk_immediate_danger
กำลังจะกินยาทั้งหมด,risk_immediate_danger
ไม่ต้องโทรมาแล้ว,risk_immediate_danger
ตอนนี้อยู่ที่สูงมาก,risk_immediate_danger
อีกเดี๋ยวทุกอย่างก็จบ,risk_immediate_danger
เราเลือกทางนี้แล้ว,risk_immediate_danger
กำลังจะไปจากโลกนี้,risk_immediate_danger
ไม่มีใครช่วยเราได้ทันแล้ว,risk_immediate_danger
ตอนนี้พร้อมจะจบทุกอย่าง,risk_immediate_danger
ทุกอย่างมันสายเกินไปแล้ว,risk_immediate_danger
กำลังจะปล่อยมือแล้ว,risk_immediate_danger
นี่คือจุดจบของเรา,risk_immediate_danger
เราอยู่บนขอบแล้ว,risk_immediate_danger
อย่าพยายามตามหาเรา,risk_immediate_danger
ตอนนี้ทำอะไรไม่ทันแล้ว,risk_immediate_danger
เรากำลังจะหายไปจริงๆ,risk_immediate_danger
บอกทุกคนว่าเราขอโทษ,risk_immediate_danger
เราอยู่ตรงนี้คนเดียว,risk_immediate_danger
อีกไม่กี่นาทีก็จบแล้ว,risk_immediate_danger
ไม่อยากกลับไปอีกแล้ว,risk_immediate_danger
เราพร้อมแล้วที่จะไป,risk_immediate_danger
ตอนนี้ใจเราไม่ไหวแล้ว,risk_immediate_danger
ทุกอย่างเงียบลงในคืนนี้,risk_immediate_danger
กำลังจะจบมันตรงนี้,risk_immediate_danger
เราไม่อยากมีชีวิตอีกแล้วตอนนี้,risk_immediate_danger
นี่คงเป็นครั้งสุดท้ายที่คุยกัน,risk_immediate_danger
ตอนนี้ไม่มีทางกลับแล้ว,risk_immediate_danger
เรากินยาเกินขนาดไปแล้ว,risk_immediate_danger
กำลังจะก้าวออกไปแล้ว,risk_immediate_danger
เรายืนอยู่ตรงขอบ,risk_immediate_danger
ตอนนี้เราอยู่ในรถและไม่อยากกลับ,risk_immediate_danger
อีกเดี๋ยวทุกอย่างจะจบเอง,risk_immediate_danger
เราไม่เหลือแรงแล้ว,risk_immediate_danger
กำลังจะหยุดทุกอย่างตอนนี้,risk_immediate_danger
เราปิดโทรศัพท์แล้ว,risk_immediate_danger
ไม่มีใครต้องห้ามเราแล้ว,risk_immediate_danger
ตอนนี้เราอยู่ในที่ที่ไม่มีใครเจอ,risk_immediate_danger
อีกนิดเดียวก็ไม่ต้องรู้สึกอะไรแล้ว,risk_immediate_danger
ตอนนี้มันเกินจะทนไหว,risk_immediate_danger
เราไม่อยากรออีกแล้ว,risk_immediate_danger
กำลังจะหายไปคืนนี้,risk_immediate_danger
เราขอลาตรงนี้เลย,risk_immediate_danger
ตอนนี้ถือเชือกอยู่,risk_immediate_danger
เราไม่อยากกลับบ้านอีก,risk_immediate_danger
ทุกอย่างจะจบในไม่กี่นาที,risk_immediate_danger
เราเลือกเวลานี้แล้ว,risk_immediate_danger
ไม่มีใครเปลี่ยนใจเราได้ทัน,risk_immediate_danger
เราพร้อมจะปล่อยทุกอย่างแล้ว,risk_immediate_danger
กำลังจะทำให้ทุกอย่างเงียบลง,risk_immediate_danger
ตอนนี้เราปลอดภัยไม่ได้แล้ว,risk_immediate_danger
เราต้องการจบมันเดี๋ยวนี้,risk_immediate_danger
อีกไม่นานเราจะไม่อยู่แล้ว,risk_immediate_danger
เราไม่คิดว่าจะรอดคืนนี้,risk_immediate_danger
ตอนนี้กำลังร้องไห้และไม่ไหว,risk_immediate_danger
กำลังจะทำร้ายตัวเองตอนนี้,risk_immediate_danger
เราอยู่บนตึกสูงมาก,risk_immediate_danger
ไม่มีใครอยู่กับเราเลยตอนนี้,risk_immediate_danger
เราตัดสินใจไปแล้วจริงๆ,risk_immediate_danger
ตอนนี้เราอยู่คนเดียวมากๆ,risk_immediate_danger
กำลังจะหายไปโดยไม่มีใครรู้,risk_immediate_danger
นี่คือทางออกสุดท้าย,risk_immediate_danger
ตอนนี้ทุกอย่างมืดไปหมด,risk_immediate_danger
เราไม่สามารถหยุดตัวเองได้,risk_immediate_danger
กำลังจะจบความเจ็บปวดนี้ตอนนี้,risk_immediate_danger
เราไม่อยากอยู่ถึงเช้า,risk_immediate_danger
อีกเดี๋ยวก็ไม่ต้องเจ็บแล้ว,risk_immediate_danger
ตอนนี้อยู่ริมระเบียง,risk_immediate_danger
กำลังจะทำมันจริงๆ,risk_immediate_danger
ไม่มีใครช่วยเราได้ตอนนี้,risk_immediate_danger
เราเหนื่อยเกินไปแล้ว,risk_immediate_danger
นี่คงเป็นการบอกลาครั้งสุดท้าย,risk_immediate_danger
ตอนนี้ทุกอย่างใกล้จบแล้ว,risk_immediate_danger
เรากำลังจะปล่อยตัวเองไป,risk_immediate_danger
ตอนนี้อยู่ในห้องคนเดียวกับยาเต็มมือ,risk_immediate_danger
เราไม่คิดว่าจะผ่านคืนนี้ไปได้,risk_immediate_danger
กำลังจะทำตามที่คิดไว้มานาน,risk_immediate_danger
ตอนนี้ไม่มีแรงหยุดตัวเองแล้ว,risk_immediate_danger
เรายอมแพ้แล้วจริงๆ,risk_immediate_danger
กำลังจะจบชีวิตตัวเองตอนนี้,risk_immediate_danger
อีกไม่นานทุกอย่างจะหายไป,risk_immediate_danger
ตอนนี้เราพร้อมจะไปแล้ว,risk_immediate_danger
เราไม่สามารถทนได้อีกต่อไป,risk_immediate_danger
กำลังจะทำให้คืนนี้เป็นคืนสุดท้าย,risk_immediate_danger
ตอนนี้ไม่มีอะไรสำคัญแล้ว,risk_immediate_danger
เราอยู่ในจุดที่ไม่กลับแล้ว,risk_immediate_danger
กำลังจะหายไปจากทุกคนตอนนี้,risk_immediate_danger
ไม่มีอะไรช่วยให้ดีขึ้นแล้ว,risk_immediate_danger
ตอนนี้อยากจบทุกอย่างทันที,risk_immediate_danger
เราปล่อยทุกอย่างแล้ว,risk_immediate_danger
ตอนนี้ไม่อยากมีชีวิตอยู่อีกแม้แต่วินาทีเดียว,risk_immediate_danger

สวัสดี,normal
หวัดดี,normal
ดีครับ,normal
เป็นยังไงบ้าง,normal
ขอบคุณนะ,normal
โอเคเลย,normal
วันนี้ดีมาก,normal
สบายดี,normal
มีความสุขดี,normal
ทุกอย่างโอเค,normal
กินข้าวยัง,normal
ทำอะไรอยู่,normal
ดีใจจัง,normal
วันนี้อากาศดี,normal
ยินดีที่ได้รู้จัก,normal
ขอบคุณมากๆ,normal
โอเคครับ,normal
สบายๆ,normal
ชีวิตดีอยู่,normal
ไม่มีอะไร,normal
ไปเที่ยวมาสนุกมากเลย,normal
พรุ่งนี้มีนัดกินข้าวกับที่บ้าน,normal
ทำงานบ้านเสร็จแล้ว สบายใจ,normal
กำลังหาหนังดูใน Netflix,normal
ขับรถระวังด้วยนะ,normal
ฝันดีนะทุกคน,normal
วันนี้งานยุ่งนิดหน่อยแต่โอเค,normal
ขอบคุณสำหรับคำแนะนำครับ,normal
พยายามทำให้เต็มที่ที่สุด,normal
นั่งรอรถเมล์นานมาก,normal
เดินเล่นที่สวนสาธารณะชิลๆ,normal
สั่งของออนไลน์มาส่งแล้ว,normal
ชอบเพลงนี้จัง ฟังวนไป,normal
เดี๋ยวค่อยคุยกันใหม่นะ,normal
รับทราบครับผม,normal
วันนี้ตื่นเช้ามาสดชื่นดี,normal
กำลังพยายามลดน้ำหนักอยู่,normal
ไปออกกำลังกายมา เหนื่อยแต่สะใจ,normal
อาหารร้านนี้อร่อยดีนะ,normal
แวะมาทักทายเฉยๆ,normal
วันนี้ท้องฟ้าสวยจัง,normal
ดูแลตัวเองด้วยนะครับ,normal
เพิ่งอาบน้ำเสร็จ กำลังจะนอน,normal
งานวันนี้เสร็จทันเวลาพอดี,normal
เย็นนี้กินอะไรกันดี,normal
ฝนตกหนักมาก ติดอยู่ที่ห้าง,normal
เป็นกำลังใจให้ทุกคนนะ,normal
พรุ่งนี้วันหยุดแล้ว ดีใจ,normal
กาแฟแก้วนี้เข้มข้นดี,normal
นั่งอ่านหนังสือสอบอยู่ครับ,normal
ตื่นแล้ววันนี้สดใสดี,normal
เมื่อคืนนอนหลับสบายมาก,normal
กำลังกินข้าวอยู่,normal
วันนี้อารมณ์ดีสุดๆ,normal
เพิ่งดูซีรีส์จบ สนุกมาก,normal
ช่วงนี้ชีวิตเรื่อยๆนะ,normal
กำลังฟังเพลงชิลๆ,normal
ขอบคุณที่เป็นห่วงนะ,normal
เดี๋ยวออกไปซื้อของก่อน,normal
วันนี้รถติดมากเลย,normal
นอนพักผ่อนเยอะๆนะ,normal
อากาศวันนี้ร้อนมาก,normal
วันนี้กินของอร่อยมา,normal
กำลังจะไปทำงานแล้ว,normal
เรียนเสร็จแล้วกลับบ้านก่อนนะ,normal
เพิ่งกลับถึงบ้าน,normal
พักนี้ติดเกมมากเลย,normal
มีแพลนไปเที่ยวทะเลเดือนหน้า,normal
กำลังจัดห้องอยู่,normal
ขอให้วันนี้เป็นวันที่ดีนะ,normal
พรุ่งนี้ต้องตื่นเช้า,normal
วันนี้เดินเยอะมาก,normal
กำลังหิวเลยตอนนี้,normal
เย็นนี้ว่าจะสั่งอาหารมากิน,normal
ช่วงนี้ฝนตกบ่อยเนอะ,normal
วันนี้คนเยอะมากที่ห้าง,normal
เพิ่งตัดผมมาใหม่,normal
วันนี้อิ่มมากกินเยอะไปหน่อย,normal
เดี๋ยวขอไปพักก่อนนะ,normal
เพิ่งดูหนังจบ สนุกดี,normal
ตอนนี้กำลังทำการบ้าน,normal
มีอะไรให้ช่วยไหม,normal
ขอให้โชคดีนะ,normal
รักษาสุขภาพด้วยนะ,normal
วันนี้ค่อนข้างสบายๆ,normal
กำลังคิดว่าจะกินอะไรดี,normal
เพิ่งซักผ้าเสร็จ,normal
วันนี้แดดแรงมาก,normal
กำลังรอเพื่อนอยู่,normal
วันนี้อารมณ์โอเคนะ,normal
ฟังเพลงแล้วเพลินดี,normal
เพิ่งชงกาแฟกิน,normal
ช่วงนี้ติดดูยูทูบมาก,normal
กำลังเล่นกับแมวอยู่,normal
วันนี้เหนื่อยนิดหน่อยแต่ไหว,normal
เดี๋ยวไปอาบน้ำก่อน,normal
วันนี้เรียนสนุกดี,normal
เพิ่งกินขนมมา อร่อยมาก,normal
ขอพักสายตาแป๊บนึง,normal
วันนี้ยุ่งทั้งวันเลย,normal
กำลังจะเข้านอนแล้ว,normal
แค่ผ่านมาแวะทักครับ,normal
วันนี้อากาศครึ้มๆนะ,normal
เพิ่งเติมน้ำมันรถมา,normal
ตอนนี้อยู่ร้านกาแฟ,normal
เมื่อเช้ารถติดหนักมาก,normal
กำลังรออาหารอยู่,normal
วันนี้รู้สึกโอเคดีนะ,normal
ได้หยุดพักแล้วโล่งเลย,normal
เพิ่งประชุมเสร็จ,normal
วันนี้มีแรงทำงานดี,normal
เดี๋ยวกลับมาคุยต่อ,normal
วันนี้คนเยอะจริงๆ,normal
นั่งเล่นมือถือเพลินเลย,normal
กำลังหาที่เที่ยวอยู่,normal
พรุ่งนี้น่าจะฝนตกนะ,normal
วันนี้แต่งห้องใหม่,normal
เพิ่งซื้อเสื้อใหม่มา,normal
ชอบบรรยากาศตอนเย็นมาก,normal
ตอนนี้กำลังดูบอล,normal
มีความสุขกับวันธรรมดาแบบนี้,normal
วันนี้ไม่มีอะไรพิเศษ,normal
แค่รู้สึกสบายใจดี,normal
ช่วงนี้ชีวิตค่อนข้างปกติ,normal
นั่งเล่นอยู่บ้านเฉยๆ,normal
เพิ่งทำอาหารเสร็จ,normal
วันนี้หัวเราะเยอะมาก,normal
กำลังจะออกไปข้างนอก,normal
วันนี้ลมเย็นดีจัง,normal
เพิ่งกลับจากตลาด,normal
ตอนนี้กำลังพักผ่อน,normal
วันนี้โอเคทุกอย่างเลย,normal
ช่วงนี้กำลังฝึกภาษาอังกฤษ,normal
เดี๋ยวไปนอนละนะ,normal
วันนี้สนุกดีนะ,normal
กำลังหาของกินตอนดึก,normal
เพิ่งเปิดเพลงฟัง,normal
ช่วงนี้ติดกาแฟมาก,normal
วันนี้ใช้ชีวิตเรื่อยๆ,normal
แค่มาคุยเล่นเฉยๆ,normal
วันนี้เหนื่อยนิดหน่อยแต่โอเค,normal
งานเยอะแต่ยังไหว,normal
เครียดนิดหน่อยเรื่องสอบแต่จัดการได้,normal
เศร้านิดนึงเพราะหนังจบ,normal
อยากหายไปเที่ยวทะเลสักอาทิตย์,normal
วันนี้กินก๋วยเตี๋ยวมา,normal
พรุ่งนี้มีสอบ,normal
ง่วงมากเลยวันนี้,normal
ฝนตกอีกแล้ว,normal
เล่นเกมทั้งวันเลย,normal
หายไปจากโซเชียลสักพักดีกว่า,normal
วันนี้แวะซื้อกาแฟก่อนไปทำงาน,normal
เพิ่งกลับจากยิมมา รู้สึกสดชื่นดี,normal
สุดสัปดาห์นี้มีแพลนไปเที่ยวต่างจังหวัด,normal
วันนี้ทำอาหารเองอร่อยเกินคาด,normal
เพิ่งอัพเดทมือถือเครื่องใหม่มา,normal
นัดเพื่อนไปดูหนังรอบดึกคืนนี้,normal
วันนี้ประชุมงานเสร็จเร็วกว่าที่คิด,normal
กำลังหาสูตรทำขนมใหม่ๆลองทำ,normal
เพิ่งจองตั๋วเครื่องบินไปเที่ยวเดือนหน้า,normal
วันนี้อากาศเย็นสบายเหมาะแก่การเดินเล่น,normal
กำลังเรียนทำอาหารญี่ปุ่นออนไลน์อยู่,normal
เพิ่งซื้อต้นไม้มาปลูกในห้องเพิ่ม,normal
วันนี้ไปตัดผมทรงใหม่มา ชอบมาก,normal
นั่งจัดตารางงานสัปดาห์หน้าอยู่,normal
เพิ่งได้โบนัสจากที่ทำงาน ดีใจมาก,normal
